id,system,orca_index,fodft_status,fragment_a_alpha_somo_index,fragment_b_alpha_somo_index_local,fragment_b_alpha_somo_index_merged,projected_block_first,projected_block_second,h_aa_hartree,h_bb_hartree,h_ab_hartree,raw_fragment_somo_overlap_s_ab,fragment_somo_a_norm,fragment_somo_b_norm,lowdin_corrected_t_fo_hartree,target_fodft_coupling_abs_ev,target_fodft_coupling_abs_mev,site_energy_mismatch_abs_ev,generalized_two_state_splitting_ev,half_generalized_splitting_ev,block_eigenvalue_low_ev,block_eigenvalue_high_ev,case_archive_dir,split_method,projection_fragment_order,merge_id,tfo_reconstructed_ev,splitting_reconstructed_ev,orthogonalized_site_a_ev,orthogonalized_site_b_ev,overlap_matrix_min_eigenvalue,tfo_reconstruction_error_ev,splitting_reconstruction_error_ev,overlap_denominator,max_norm_deviation,flag_orbital_norm,flag_overlap_conditioning,flag_fock_diagonal,flag_reconstruction,flag_projection_order,review_high_tfo_gt_5ev,numerical_qc_status,bs_s2_filter_status,stack_interplane_distance,stack_lateral_slip,projected_pi_overlap_area,projected_pi_overlap_fraction_min,n_interfragment_c_contacts_3p4,contact_min_cc_distance
phenalenyl_32,phenalenyl,32,OK,43,43,87,43,44,-0.215651,-0.216256,0.033512,-0.0591777792025882,0.9999999999999988,0.9999999999999968,0.0208052115083941,0.566138646284387,566.138646284387,0.0164628886788225,1.1323973889250154,0.5661986944625077,-6.788344,-4.964431,/home/rb1820/BLA-ML/FODFT_4Target_Complete_Run_20260629_211000/fodft_couplings/case_summaries/phenalenyl/orca_32,equal_contiguous_halves,A_then_B,phenalenyl_orca_32,0.5661386462843865,1.1323973889250167,-5.834645376259889,-5.851137167470309,0.9408222207974117,5.551115123125783e-16,1.3322676295501878e-15,0.9964979904486497,3.219646771412954e-15,False,False,False,False,False,False,PASS,INCLUDED_NO_FILTER,3.056977094082437,1.392864297314886,10.829793326341306,0.6128065928939972,22.0,2.242787728511843
phenalenyl_33,phenalenyl,33,OK,43,43,87,43,44,-0.215065,-0.215182,0.037391,-0.0737192209245197,0.9999999999999998,0.9999999999999972,0.0216499201781553,0.5891243401625954,589.1243401625954,0.0031837321907807,1.1782530051838769,0.5891265025919384,-6.871279,-4.836341,/home/rb1820/BLA-ML/FODFT_4Target_Complete_Run_20260629_211000/fodft_couplings/case_summaries/phenalenyl/orca_33,equal_contiguous_halves,A_then_B,phenalenyl_orca_33,0.589124340162597,1.178253005183891,-5.808782652381502,-5.8119750710271765,0.9262807790754803,1.5543122344752192e-15,1.4210854715202004e-14,0.9945654764662819,2.7755575615628914e-15,False,False,False,False,False,False,PASS,INCLUDED_NO_FILTER,2.781869366266988,2.533116228726849,6.337640423438025,0.3558054663180968,33.0,2.46095841855317
phenalenyl_34,phenalenyl,34,OK,43,43,87,43,44,-0.211316,-0.21197,-0.035708,0.0706500698223284,1.0000000000000018,0.9999999999999972,-0.0208595261867387,0.5676166239756498,567.6166239756499,0.0177962466048758,1.135373428611023,0.5676867143055115,-6.730796,-4.787402,/home/rb1820/BLA-ML/FODFT_4Target_Complete_Run_20260629_211000/fodft_couplings/case_summaries/phenalenyl/orca_34,equal_contiguous_halves,A_then_B,phenalenyl_orca_34,0.5676166239756497,1.135373428611024,-5.710076851169098,-5.727917679117787,0.9293499301776715,1.1102230246251565e-16,8.881784197001252e-16,0.9950085676341002,2.7755575615628914e-15,False,False,False,False,False,False,PASS,INCLUDED_NO_FILTER,3.29320105540348,1.1403385583700203,11.790963697190604,0.6724405423038636,16.0,2.425613524344356
phenalenyl_35,phenalenyl,35,OK,43,43,87,43,44,-0.215306,-0.214974,0.037138,-0.0732636050661292,0.9999999999999996,1.0000000000000029,0.02149142442649,0.5848114510456812,584.8114510456812,0.0090341802336679,1.1696579799043323,0.5848289899521661,-6.864855,-4.843678,/home/rb1820/BLA-ML/FODFT_4Target_Complete_Run_20260629_211000/fodft_couplings/case_summaries/phenalenyl/orca_35,equal_contiguous_halves,A_then_B,phenalenyl_orca_35,0.5848114510456814,1.1696579799043294,-5.815941503779764,-5.806882979768826,0.9267363949338707,2.220446049250313e-16,2.886579864025407e-15,0.9946324441727142,2.886579864025407e-15,False,False,False,False,False,False,PASS,INCLUDED_NO_FILTER,2.7856739478838173,2.527688916019091,6.358041841958977,0.357161186809511,33.0,2.4601501211199617
phenalenyl_36,phenalenyl,36,OK,43,43,87,43,44,-0.212168,-0.212463,-0.051096,0.1034114872512512,1.000000000000001,0.9999999999999994,-0.0294551296407886,0.8015149095811497,801.5149095811497,0.0080273589425669,1.6030501352624764,0.8015250676312382,-7.167785,-4.38699,/home/rb1820/BLA-ML/FODFT_4Target_Complete_Run_20260629_211000/fodft_couplings/case_summaries/phenalenyl/orca_36,equal_contiguous_halves,A_then_B,phenalenyl_orca_36,0.8015149095811481,1.6030501352624764,-5.690477913494396,-5.698548541818049,0.8965885127487487,1.5543122344752192e-15,0.0,0.9893060643044843,1.1102230246251565e-15,False,False,False,False,False,False,PASS,INCLUDED_NO_FILTER,3.357674053778119,0.3968787304260665,14.541970530590085,0.8361868520881746,18.0,2.4978416333755327
phenalenyl_37,phenalenyl,37,OK,43,43,87,43,44,-0.214354,-0.213859,-0.044397,0.0856203698702747,1.000000000000003,0.999999999999998,-0.0262576128400301,0.714506044887673,714.5060448876729,0.0134696361917639,1.4290760384560968,0.7145380192280484,-7.034247,-4.618006,/home/rb1820/BLA-ML/FODFT_4Target_Complete_Run_20260629_211000/fodft_couplings/case_summaries/phenalenyl/orca_37,equal_contiguous_halves,A_then_B,phenalenyl_orca_37,0.7145060448876743,1.4290760384560952,-5.7717180380589665,-5.758198756818626,0.9143796301297253,1.3322676295501878e-15,1.5543122344752192e-15,0.9926691522632773,3.1086244689504383e-15,False,False,False,False,False,False,PASS,INCLUDED_NO_FILTER,3.468618939196761,0.9260255899507178,12.462932310796342,0.7211039324312554,18.0,2.3055231424696183
phenalenyl_38,phenalenyl,38,OK,43,43,87,43,44,-0.213523,-0.213988,-0.033756,0.0682615993260096,1.0,1.0000000000000038,-0.0192544265156588,0.5239396368625863,523.9396368625862,0.0126532946043849,1.047956023741612,0.523978011870806,-6.73514,-4.898013,/home/rb1820/BLA-ML/FODFT_4Target_Complete_Run_20260629_211000/fodft_couplings/case_summaries/phenalenyl/orca_38,equal_contiguous_halves,A_then_B,phenalenyl_orca_38,0.5239396368625869,1.0479560237416095,-5.774477076158231,-5.787159954125283,0.9317384006739904,6.661338147750939e-16,2.4424906541753444e-15,0.9953403540574554,3.774758283725532e-15,False,False,False,False,False,False,PASS,INCLUDED_NO_FILTER,2.815668304255769,2.4674381295175483,6.605805085618833,0.3708210832177547,33.0,2.56089443770627
phenalenyl_39,phenalenyl,39,OK,43,43,87,43,44,-0.209048,-0.209528,0.041662,-0.0870684673065521,1.0000000000000009,0.9999999999999988,0.0236186657828948,0.642696637233253,642.696637233253,0.0130614653980737,1.2854601413969908,0.6427300706984954,-6.828718,-4.561301,/home/rb1820/BLA-ML/FODFT_4Target_Complete_Run_20260629_211000/fodft_couplings/case_summaries/phenalenyl/orca_39,equal_contiguous_halves,A_then_B,phenalenyl_orca_39,0.642696637233255,1.2854601413969908,-5.632502364688466,-5.645613622318255,0.912931532693448,1.9984014443252818e-15,0.0,0.9924190820008879,1.2212453270876722e-15,False,False,False,False,False,False,PASS,INCLUDED_NO_FILTER,3.500132988068816,0.2485873861372808,14.782361938297242,0.8494042607461706,17.0,2.5878997289845302
phenalenyl_40,phenalenyl,40,OK,43,43,87,43,44,-0.211238,-0.211879,0.035078,-0.0693897222621092,1.0000000000000009,0.999999999999996,0.020496704714119,0.5577437487458564,557.7437487458565,0.0174424985836783,1.115624520079998,0.557812260039999,-6.711367,-4.802252,/home/rb1820/BLA-ML/FODFT_4Target_Complete_Run_20260629_211000/fodft_couplings/case_summaries/phenalenyl/orca_40,equal_contiguous_halves,A_then_B,phenalenyl_orca_40,0.5577437487458572,1.1156245200799935,-5.709356051766476,-5.726840694839417,0.9306102777378908,7.771561172376096e-16,4.440892098500626e-15,0.9951850664443873,3.9968028886505635e-15,False,False,False,False,False,False,PASS,INCLUDED_NO_FILTER,3.293042508526081,1.147453676569564,11.764710731990634,0.6710517891050002,16.0,2.430554228870386
phenalenyl_41,phenalenyl,41,OK,43,43,87,43,44,-0.215119,-0.215581,0.031422,-0.0558418794462323,0.9999999999999994,1.0000000000000036,0.0194571247148392,0.529455335851851,529.455335851851,0.0125716604456461,1.0589855294928674,0.5294927647464337,-6.715036,-5.004929,/home/rb1820/BLA-ML/FODFT_4Target_Complete_Run_20260629_211000/fodft_couplings/case_summaries/phenalenyl/orca_41,equal_contiguous_halves,A_then_B,phenalenyl_orca_41,0.5294553358518509,1.0589855294928674,-5.824110593232228,-5.836701900841188,0.9441581205537677,1.1102230246251565e-16,0.0,0.9968816844999124,3.552713678800501e-15,False,False,False,False,False,False,PASS,INCLUDED_NO_FILTER,3.0482141637272604,1.450104449675098,10.599447995956949,0.5995836013414747,21.0,2.264655438519145
phenalenyl_42,phenalenyl,42,OK,43,43,87,43,44,-0.21083,-0.209781,0.043576,-0.0900256887607063,0.9999999999999948,1.0000000000000038,0.0248444575147986,0.6760521295072245,676.0521295072244,0.0285447441720412,1.352407995868924,0.676203997934462,-6.908548,-4.536838,/home/rb1820/BLA-ML/FODFT_4Target_Complete_Run_20260629_211000/fodft_couplings/case_summaries/phenalenyl/orca_42,equal_contiguous_halves,A_then_B,phenalenyl_orca_42,0.6760521295072257,1.3524079958689186,-5.6761726937001145,-5.64751156941708,0.9099743112392937,1.2212453270876722e-15,5.329070518200751e-15,0.9918953753631604,5.218048215738236e-15,False,False,False,False,False,False,PASS,INCLUDED_NO_FILTER,3.4966769693762934,0.2433641825995514,14.759968041901294,0.8481145814239657,15.0,2.4812246462311696
phenalenyl_43,phenalenyl,43,OK,43,43,87,43,44,-0.210561,-0.210786,0.03278,-0.0656635395071077,1.0000000000000044,0.9999999999999992,0.0190284774036741,0.5177912483044323,517.7912483044323,0.0061225619053473,1.035600673703046,0.517800336851523,-6.624703,-4.840736,/home/rb1820/BLA-ML/FODFT_4Target_Complete_Run_20260629_211000/fodft_couplings/case_summaries/phenalenyl/orca_43,equal_contiguous_halves,A_then_B,phenalenyl_orca_43,0.5177912483044333,1.0356006737030605,-5.695650072170018,-5.70178587623934,0.9343364604928923,9.992007221626409e-16,1.4432899320127035e-14,0.9956882995793985,4.440892098500626e-15,False,False,False,False,False,False,PASS,INCLUDED_NO_FILTER,3.1763312084430333,1.0970746722749416,12.230921162441614,0.6920531685595895,21.0,2.5186328399003344
phenalenyl_44,phenalenyl,44,OK,43,43,87,43,44,-0.213769,-0.213309,0.04303,-0.0835775369047048,0.9999999999999958,1.0000000000000004,0.0253600817082142,0.6900829785920344,690.0829785920344,0.0125172376731541,1.3802231170205916,0.6901115585102958,-6.981613,-4.639763,/home/rb1820/BLA-ML/FODFT_4Target_Complete_Run_20260629_211000/fodft_couplings/case_summaries/phenalenyl/orca_44,equal_contiguous_halves,A_then_B,phenalenyl_orca_44,0.6900829785920362,1.380223117020597,-5.759297364861994,-5.746736179080894,0.9164224630952953,1.7763568394002505e-15,5.329070518200751e-15,0.9930147953249427,4.218847493575595e-15,False,False,False,False,False,False,PASS,INCLUDED_NO_FILTER,3.48346006552578,0.9432664148929112,12.395454804830264,0.7175637740645695,18.0,2.326622072361088
phenalenyl_45,phenalenyl,45,OK,43,43,87,43,44,-0.210526,-0.210749,-0.031637,0.0632205149255538,1.0000000000000016,1.000000000000001,-0.0183939061678733,0.5005236853064623,500.5236853064623,0.0060681391328553,1.0010658361400877,0.5005329180700439,-6.592609,-4.870851,/home/rb1820/BLA-ML/FODFT_4Target_Complete_Run_20260629_211000/fodft_couplings/case_summaries/phenalenyl/orca_45,equal_contiguous_halves,A_then_B,phenalenyl_orca_45,0.5005236853064626,1.0010658361400733,-5.697054854133546,-5.703135156410021,0.9367794850744462,3.3306690738754696e-16,1.4432899320127035e-14,0.9960031664925478,1.5543122344752192e-15,False,False,False,False,False,False,PASS,INCLUDED_NO_FILTER,3.178902265652721,1.1442264472382724,12.011890482148091,0.6797208829697867,20.0,2.525306125919369
phenalenyl_46,phenalenyl,46,OK,43,43,87,43,44,-0.211428,-0.209897,0.044181,-0.0907238222637197,0.9999999999999988,0.9999999999999958,0.0252769425525872,0.6878206469161027,687.8206469161026,0.0416606323426077,1.3762772182978718,0.6881386091489359,-6.934836,-4.530007,/home/rb1820/BLA-ML/FODFT_4Target_Complete_Run_20260629_211000/fodft_couplings/case_summaries/phenalenyl/orca_46,equal_contiguous_halves,A_then_B,phenalenyl_orca_46,0.6878206469161038,1.3762772182978695,-5.690933511151105,-5.649100362699515,0.9092761777362803,1.1102230246251565e-15,2.220446049250313e-15,0.991769188073861,4.218847493575595e-15,False,False,False,False,False,False,PASS,INCLUDED_NO_FILTER,3.469031992521482,0.4192261828074428,14.39626536863371,0.8276693587130374,16.0,2.547181480955268
phenalenyl_47,phenalenyl,47,OK,43,43,87,43,44,-0.213843,-0.214254,0.027477,-0.0499213179186456,1.000000000000001,1.000000000000003,0.0168333678569043,0.4580592745750226,458.0592745750226,0.0111838797471009,0.916186982966002,0.4580934914830009,-6.572252,-5.076839,/home/rb1820/BLA-ML/FODFT_4Target_Complete_Run_20260629_211000/fodft_couplings/case_summaries/phenalenyl/orca_47,equal_contiguous_halves,A_then_B,phenalenyl_orca_47,0.4580592745750229,0.9161869829659777,-5.796090565335376,-5.807288407070059,0.9500786820813545,2.7755575615628914e-16,2.4313884239290928e-14,0.9975078620172655,3.1086244689504383e-15,False,False,False,False,False,False,PASS,INCLUDED_NO_FILTER,3.0623616222884724,1.5886057012469543,10.047214313170985,0.5681584744011217,18.0,2.3214835315740805
phenalenyl_48,phenalenyl,48,OK,43,43,87,43,44,-0.208279,-0.20725,0.026502,-0.0564583901462746,1.0,1.0000000000000038,0.0148191876995074,0.4032506403430913,403.2506403430913,0.0280005164471217,0.8069887556791506,0.4034943778395753,-6.374844,-4.932262,/home/rb1820/BLA-ML/FODFT_4Target_Complete_Run_20260629_211000/fodft_couplings/case_summaries/phenalenyl/orca_48,equal_contiguous_halves,A_then_B,phenalenyl_orca_48,0.4032506403430922,0.8069887556791514,-5.644815800694748,-5.616770550755948,0.9435416098537255,8.881784197001252e-16,7.771561172376096e-16,0.9968124501820911,3.774758283725532e-15,False,False,False,False,False,False,PASS,INCLUDED_NO_FILTER,3.2308931242074825,0.9279907494262768,13.041401656821945,0.7361544032180746,18.0,2.8007812939355365
phenalenyl_49,phenalenyl,49,OK,43,43,87,43,44,-0.212633,-0.212357,0.040473,-0.0798881644564331,1.0000000000000009,1.000000000000002,0.023648089410318,0.6434972949238225,643.4972949238224,0.0075103426038926,1.2870166439639994,0.6435083219819997,-6.883622,-4.680939,/home/rb1820/BLA-ML/FODFT_4Target_Complete_Run_20260629_211000/fodft_couplings/case_summaries/phenalenyl/orca_49,equal_contiguous_halves,A_then_B,phenalenyl_orca_49,0.6434972949238223,1.2870166439639927,-5.73464291455808,-5.727108490676064,0.9201118355435669,1.1102230246251565e-16,6.661338147750939e-15,0.9936178811797819,1.9984014443252818e-15,False,False,False,False,False,False,PASS,INCLUDED_NO_FILTER,3.522507022324971,0.972629891855252,12.295372302202347,0.7122138848594464,14.0,2.380503885923059
phenalenyl_50,phenalenyl,50,OK,43,43,87,43,44,-0.21071,-0.209129,-0.035736,0.07308565010969,0.9999999999999996,1.0000000000000029,-0.0205034161202119,0.557926375409305,557.926375409305,0.043021201654907,1.1166862247695524,0.5583431123847762,-6.684856,-4.739539,/home/rb1820/BLA-ML/FODFT_4Target_Complete_Run_20260629_211000/fodft_couplings/case_summaries/phenalenyl/orca_50,equal_contiguous_halves,A_then_B,phenalenyl_orca_50,0.5579263754093061,1.1166862247695577,-5.692992464780885,-5.649855901628203,0.9269143498903101,1.1102230246251565e-15,5.329070518200751e-15,0.994658487748044,2.886579864025407e-15,False,False,False,False,False,False,PASS,INCLUDED_NO_FILTER,3.2990022244259056,0.8041793991228213,13.309371542777562,0.758609268177557,15.0,2.526560542641654
phenalenyl_51,phenalenyl,51,OK,43,43,87,43,44,-0.210923,-0.21173,0.026219,-0.0509722058950188,1.0000000000000044,0.9999999999999988,0.0154874611223374,0.4214352865696477,421.4352865696477,0.0219595887005123,0.8431573297792434,0.4215786648896217,-6.464037,-5.036939,/home/rb1820/BLA-ML/FODFT_4Target_Complete_Run_20260629_211000/fodft_couplings/case_summaries/phenalenyl/orca_51,equal_contiguous_halves,A_then_B,phenalenyl_orca_51,0.42143528656964774,0.8431573297792411,-5.71801144344629,-5.739999615182361,0.9490277941049812,5.551115123125783e-17,2.3314683517128287e-15,0.9974018342261958,4.440892098500626e-15,False,False,False,False,False,False,PASS,INCLUDED_NO_FILTER,3.227405027342624,1.4832846418216428,10.424379765752535,0.5918160945077222,17.0,2.431107799274805
phenalenyl_52,phenalenyl,52,OK,43,43,87,43,44,-0.212066,-0.212101,0.039198,-0.0778462976311845,0.9999999999999994,0.9999999999999992,0.0228264138555692,0.6211383640346664,621.1383640346663,0.0009523985186097,1.2422770953760374,0.6211385476880187,-6.83773,-4.704444,/home/rb1820/BLA-ML/FODFT_4Target_Complete_Run_20260629_211000/fodft_couplings/case_summaries/phenalenyl/orca_52,equal_contiguous_halves,A_then_B,phenalenyl_orca_52,0.6211383640346665,1.242277095376044,-5.722255064198878,-5.723210361689532,0.9221537023688156,1.1102230246251565e-16,6.661338147750939e-15,0.993939953945117,7.771561172376096e-16,False,False,False,False,False,False,PASS,INCLUDED_NO_FILTER,3.5406858813816884,0.9809033531690988,12.278438468604882,0.7117202900254269,14.0,2.4030227173654217
phenalenyl_53,phenalenyl,53,OK,43,43,87,43,44,-0.212367,-0.212784,-0.023689,0.0443798960394195,0.9999999999999958,0.999999999999995,-0.0142830529559615,0.3886616707565691,388.6616707565691,0.011347148064577,0.7774063217706073,0.3887031608853036,-6.429113,-5.139826,/home/rb1820/BLA-ML/FODFT_4Target_Complete_Run_20260629_211000/fodft_couplings/case_summaries/phenalenyl/orca_53,equal_contiguous_halves,A_then_B,phenalenyl_orca_53,0.3886616707565696,0.7774063217706186,-5.761546102826797,-5.772904441955875,0.9556201039605805,4.996003610813204e-16,1.1324274851176597e-14,0.9980304248275303,4.9960036108132044e-15,False,False,False,False,False,False,PASS,INCLUDED_NO_FILTER,3.0836143514556547,1.6980169729744872,9.62811961181232,0.5438416901202076,16.0,2.3901022156140552
phenalenyl_54,phenalenyl,54,OK,43,43,87,43,44,-0.210762,-0.211579,0.025721,-0.0500716880508796,0.999999999999999,0.9999999999999994,0.0151854090603809,0.4132160312453505,413.2160312453505,0.0222317025629717,0.8267317852806387,0.4133658926403193,-6.446221,-5.046247,/home/rb1820/BLA-ML/FODFT_4Target_Complete_Run_20260629_211000/fodft_couplings/case_summaries/phenalenyl/orca_54,equal_contiguous_halves,A_then_B,phenalenyl_orca_54,0.4132160312453506,0.8267317852806373,-5.714421802819051,-5.73668142726948,0.9499283119491204,1.1102230246251565e-16,1.4432899320127035e-15,0.9974928260557354,9.992007221626409e-16,False,False,False,False,False,False,PASS,INCLUDED_NO_FILTER,3.238619876326486,1.475149753175449,10.448446380116676,0.5934018172112354,17.0,2.4361139180568623
phenalenyl_55,phenalenyl,55,OK,43,43,87,43,44,-0.212016,-0.21242,-0.022418,0.0422216332041233,1.0000000000000004,1.0000000000000009,-0.0134818430721344,0.3668596391436481,366.85963914364817,0.0109934000433788,0.7338017784139841,0.366900889206992,-6.384811,-5.164685,/home/rb1820/BLA-ML/FODFT_4Target_Complete_Run_20260629_211000/fodft_couplings/case_summaries/phenalenyl/orca_55,equal_contiguous_halves,A_then_B,phenalenyl_orca_55,0.3668596391436493,0.733801778414006,-5.753754947256865,-5.7647581592026516,0.9577783667958768,1.1657341758564144e-15,2.1871393585115584e-14,0.9982173336895764,8.881784197001252e-16,False,False,False,False,False,False,PASS,INCLUDED_NO_FILTER,3.0750988939844275,1.7185151261443272,9.549672746356402,0.5390536730288042,17.0,2.4079997306050105
phenalenyl_56,phenalenyl,56,OK,43,43,87,43,44,-0.210605,-0.209468,0.042655,-0.0884226376588397,1.000000000000003,1.0000000000000002,0.0242727970546998,0.660496455925917,660.496455925917,0.0309393461616883,1.3213580360926809,0.6606790180463403,-6.876191,-4.554574,/home/rb1820/BLA-ML/FODFT_4Target_Complete_Run_20260629_211000/fodft_couplings/case_summaries/phenalenyl/orca_56,equal_contiguous_halves,A_then_B,phenalenyl_orca_56,0.6604964559259172,1.3213580360926709,-5.672511993793578,-5.641450983122761,0.9115773623411603,2.220446049250313e-16,9.992007221626409e-15,0.9921814371494535,3.1086244689504383e-15,False,False,False,False,False,False,PASS,INCLUDED_NO_FILTER,3.549772516493568,0.1365058453875916,14.820801471803511,0.8531731500444426,15.0,2.526095424335181
phenalenyl_57,phenalenyl,57,OK,43,43,87,43,44,-0.210042,-0.210539,0.02639,-0.0521890113664032,1.0000000000000049,1.0000000000000004,0.0154572475006388,0.4206131320397158,420.61313203971577,0.0135240589642559,0.8413352643699118,0.4206676321849559,-6.440434,-5.00417,/home/rb1820/BLA-ML/FODFT_4Target_Complete_Run_20260629_211000/fodft_couplings/case_summaries/phenalenyl/orca_57,equal_contiguous_halves,A_then_B,phenalenyl_orca_57,0.42061313203971673,0.8413352643698921,-5.693573378650709,-5.7071158930154064,0.9478109886335968,9.43689570931383e-16,1.965094753586527e-14,0.9972763070925974,4.884981308350689e-15,False,False,False,False,False,False,PASS,INCLUDED_NO_FILTER,3.2060970812625773,1.3737695666075522,10.935240942712287,0.6196584540499508,19.0,2.5462084400739977
